MIT1002-mutant-library,MIT1002-used-for-model,ATCC27126_new,ATCC27126_old,HOT1A3_new,HOT1A3_old
MIT1002_04200,TK37_RS21710,,,ACZ81_RS19975,
MIT1002_00081,TK37_RS21905,,,,
MIT1002_00082,TK37_RS10855,,,,
MIT1002_00119,TK37_RS08775,,,,
MIT1002_00121,TK37_RS21125,,,,
MIT1002_00122,TK37_RS08765,,,,
MIT1002_00243,TK37_RS20555,,,,
MIT1002_00244,TK37_RS20550,,,,
MIT1002_00247,TK37_RS10615,,,,
MIT1002_00252,TK37_RS10590,,,,
MIT1002_00286,TK37_RS10435,,,,
MIT1002_00289,TK37_RS10420,,,,
MIT1002_00299,TK37_RS10370,,,,
MIT1002_00304,TK37_RS10345,,,,
MIT1002_00305,TK37_RS10340,,,,
MIT1002_00319,TK37_RS20560,,,,
MIT1002_00322,TK37_RS20405,,,,
MIT1002_00326,TK37_RS20340,,,,
MIT1002_00330,TK37_RS19485,,,,
MIT1002_00333,TK37_RS19500,,,,
MIT1002_00341,TK37_RS19535,,,,
MIT1002_00344,TK37_RS19550,,,,
MIT1002_00357,TK37_RS18365,,,,
MIT1002_00359,TK37_RS18355,,,,
MIT1002_00360,TK37_RS18350,,,,
MIT1002_00398,TK37_RS21665,,,,
MIT1002_00462,TK37_RS20940,,,,
MIT1002_00463,TK37_RS14360,,,,
MIT1002_00499,TK37_RS14185,,,,
MIT1002_00500,TK37_RS14180,,,,
MIT1002_00559,TK37_RS14605,,,,
MIT1002_00560,TK37_RS14610,,,,
MIT1002_00561,TK37_RS14615,,,,
MIT1002_00562,TK37_RS14620,,,,
MIT1002_00563,TK37_RS14625,,,,
MIT1002_00568,TK37_RS20475,,,,
MIT1002_00569,TK37_RS20585,,,,
MIT1002_00583,TK37_RS15300,,,,
MIT1002_00584,TK37_RS15310,,,,
MIT1002_00585,TK37_RS15315,,,,
MIT1002_00587,TK37_RS15325,,,,
MIT1002_00588,TK37_RS15330,,,,
MIT1002_00589,TK37_RS15335,,,,
MIT1002_00590,TK37_RS15340,,,,
MIT1002_00592,TK37_RS15350,,,,
MIT1002_00593,TK37_RS15355,,,,
MIT1002_00594,TK37_RS15360,,,,
MIT1002_00595,TK37_RS15370,,,,
MIT1002_00596,TK37_RS15375,,,,
MIT1002_00597,TK37_RS15380,,,,
MIT1002_00598,TK37_RS15385,,,,
MIT1002_00599,TK37_RS15390,,,,
MIT1002_00600,TK37_RS15395,,,,
MIT1002_00601,TK37_RS15400,,,,
MIT1002_00610,TK37_RS15445,,,,
MIT1002_00616,TK37_RS09880,,,,
MIT1002_00617,TK37_RS09875,,,,
MIT1002_00618,TK37_RS09870,,,,
MIT1002_00619,TK37_RS09865,,,,
MIT1002_00704,TK37_RS21565,,,,
MIT1002_00705,TK37_RS21570,,,,
MIT1002_00993,TK37_RS02705,,,,
MIT1002_00994,TK37_RS02710,,,,
MIT1002_01052,TK37_RS21870,,,,
MIT1002_01054,TK37_RS20545,,,,
MIT1002_01058,TK37_RS13075,,,,
MIT1002_01060,TK37_RS13065,,,,
MIT1002_01061,TK37_RS13060,,,,
MIT1002_01062,TK37_RS13055,,,,
MIT1002_01063,TK37_RS13050,,,,
MIT1002_01065,TK37_RS13040,,,,
MIT1002_01066,TK37_RS13035,,,,
MIT1002_01067,TK37_RS21625,,,,
MIT1002_01070,TK37_RS21800,,,,
MIT1002_01071,TK37_RS13015,,,,
MIT1002_01072,TK37_RS13010,,,,
MIT1002_01074,TK37_RS13000,,,,
MIT1002_01075,TK37_RS12995,,,,
MIT1002_01133,TK37_RS11350,,,,
MIT1002_01183,TK37_RS21610,,,,
MIT1002_01199,TK37_RS01290,,,,
MIT1002_01206,TK37_RS01325,,,,
MIT1002_01413,TK37_RS20805,,,,
MIT1002_01541,TK37_RS18820,,,,
MIT1002_01583,TK37_RS21690,,,,
MIT1002_01607,TK37_RS17830,,,,
MIT1002_01625,TK37_RS05360,,,,
MIT1002_01626,TK37_RS05365,,,,
MIT1002_01629,TK37_RS05380,,,,
MIT1002_01631,TK37_RS05390,,,,
MIT1002_01633,TK37_RS05400,,,,
MIT1002_01799,TK37_RS06370,,,,
MIT1002_01890,TK37_RS21375,,,,
MIT1002_01891,TK37_RS21910,,,,
MIT1002_01892,TK37_RS11985,,,,
MIT1002_01893,TK37_RS11990,,,,
MIT1002_01894,TK37_RS11995,,,,
MIT1002_01895,TK37_RS12000,,,,
MIT1002_01896,TK37_RS12005,,,,
MIT1002_01897,TK37_RS12010,,,,
MIT1002_01899,TK37_RS12020,,,,
MIT1002_01900,TK37_RS12025,,,,
MIT1002_01903,TK37_RS12040,,,,
MIT1002_01906,TK37_RS12055,,,,
MIT1002_01907,TK37_RS12060,,,,
MIT1002_01997,TK37_RS04345,,,,
MIT1002_02049,TK37_RS04600,,,,
MIT1002_02050,TK37_RS04605,,,,
MIT1002_02051,TK37_RS04610,,,,
MIT1002_02052,TK37_RS04615,,,,
MIT1002_02070,TK37_RS04705,,,,
MIT1002_02076,TK37_RS15850,,,,
MIT1002_02077,TK37_RS15845,,,,
MIT1002_02079,TK37_RS15840,,,,
MIT1002_02080,TK37_RS15835,,,,
MIT1002_02081,TK37_RS15830,,,,
MIT1002_02082,TK37_RS15825,,,,
MIT1002_02083,TK37_RS15820,,,,
MIT1002_02084,TK37_RS15815,,,,
MIT1002_02085,TK37_RS15810,,,,
MIT1002_02086,TK37_RS15805,,,,
MIT1002_02087,TK37_RS15800,,,,
MIT1002_02088,TK37_RS15795,,,,
MIT1002_02089,TK37_RS15790,,,,
MIT1002_02090,TK37_RS15785,,,,
MIT1002_02091,TK37_RS15780,,,,
MIT1002_02092,TK37_RS15775,,,,
MIT1002_02093,TK37_RS15770,,,,
MIT1002_02094,TK37_RS15765,,,,
MIT1002_02095,TK37_RS15760,,,,
MIT1002_02096,TK37_RS15755,,,,
MIT1002_02097,TK37_RS15750,,,,
MIT1002_02098,TK37_RS15745,,,,
MIT1002_02099,TK37_RS15740,,,,
MIT1002_02100,TK37_RS15735,,,,
MIT1002_02101,TK37_RS15730,,,,
MIT1002_02102,TK37_RS15725,,,,
MIT1002_02105,TK37_RS21930,,,,
MIT1002_02106,TK37_RS15710,,,,
MIT1002_02107,TK37_RS15705,,,,
MIT1002_02108,TK37_RS15700,,,,
MIT1002_02109,TK37_RS15695,,,,
MIT1002_02110,TK37_RS15690,,,,
MIT1002_02111,TK37_RS15685,,,,
MIT1002_02113,TK37_RS15675,,,,
MIT1002_02114,TK37_RS15670,,,,
MIT1002_02115,TK37_RS15665,,,,
MIT1002_02116,TK37_RS15660,,,,
MIT1002_02118,TK37_RS13610,,,,
MIT1002_02157,,,,ACZ81_RS21850,
MIT1002_02241,TK37_RS18775,,,,
MIT1002_02243,TK37_RS18765,,,,
MIT1002_02244,TK37_RS18760,,,,
MIT1002_02245,TK37_RS18755,,,,
MIT1002_02281,TK37_RS20625,,,,
MIT1002_02333,TK37_RS09275,,,,
MIT1002_02334,TK37_RS09270,,,,
MIT1002_02335,TK37_RS09265,,,,
MIT1002_02336,TK37_RS09260,,,,
MIT1002_02337,TK37_RS09255,,,,
MIT1002_02436,TK37_RS20310,,,,
MIT1002_02437,TK37_RS20305,,,,
MIT1002_02438,TK37_RS20300,,,,
MIT1002_02439,TK37_RS20295,,,,
MIT1002_02440,TK37_RS20290,,,,
MIT1002_02441,TK37_RS07735,,,,
MIT1002_02442,TK37_RS07730,,,,
MIT1002_02443,TK37_RS07725,,,,
MIT1002_02472,TK37_RS07590,,,,
MIT1002_02473,TK37_RS07585,,,,
MIT1002_02474,TK37_RS07575,,,,
MIT1002_02475,TK37_RS07570,,,,
MIT1002_02476,TK37_RS07565,,,,
MIT1002_02477,TK37_RS07560,,,,
MIT1002_02478,TK37_RS07555,,,,
MIT1002_02480,TK37_RS07545,,,,
MIT1002_02483,TK37_RS07530,,,,
MIT1002_02510,TK37_RS07395,,,,
MIT1002_02511,TK37_RS07390,,,,
MIT1002_02513,TK37_RS07380,,,,
MIT1002_02537,TK37_RS20445,,,,
MIT1002_02595,TK37_RS11625,,,,
MIT1002_02601,TK37_RS11595,,,,
MIT1002_02602,TK37_RS20580,,,,
MIT1002_02603,TK37_RS20355,,,,
MIT1002_02605,TK37_RS20430,,,,
MIT1002_02606,TK37_RS20265,,,,
MIT1002_02607,TK37_RS20270,,,,
MIT1002_02608,TK37_RS20275,,,,
MIT1002_02609,TK37_RS20280,,,,
MIT1002_02611,TK37_RS20195,,,,
MIT1002_02612,TK37_RS21845,,,,
MIT1002_02614,TK37_RS20205,,,,
MIT1002_02615,TK37_RS20210,,,,
MIT1002_02618,TK37_RS20425,,,,
MIT1002_02619,TK37_RS20420,,,,
MIT1002_02621,TK37_RS21935,,,,
MIT1002_02858,TK37_RS09140,,,,
MIT1002_02970,TK37_RS12480,,,,
MIT1002_02978,TK37_RS03585,,,,
MIT1002_03209,TK37_RS14040,,,,
MIT1002_03213,TK37_RS14060,,,,
MIT1002_03214,TK37_RS14065,,,,
MIT1002_03215,TK37_RS14070,,,,
MIT1002_03216,TK37_RS14075,,,,
MIT1002_03223,TK37_RS14110,,,,
MIT1002_03225,TK37_RS13605,,,,
MIT1002_03226,TK37_RS13600,,,,
MIT1002_03227,TK37_RS13595,,,,
MIT1002_03229,TK37_RS13585,,,,
MIT1002_03233,TK37_RS13565,,,,
MIT1002_03235,TK37_RS13555,,,,
MIT1002_03239,TK37_RS13540,,,,
MIT1002_03240,TK37_RS13535,,,,
MIT1002_03242,TK37_RS13525,,,,
MIT1002_03243,TK37_RS13520,,,,
MIT1002_03244,TK37_RS13515,,,,
MIT1002_03245,TK37_RS13510,,,,
MIT1002_03246,TK37_RS13505,,,,
MIT1002_03270,TK37_RS13365,,,,
MIT1002_03271,TK37_RS13360,,,,
MIT1002_03276,TK37_RS21645,,,,
MIT1002_03292,TK37_RS15135,,,,
MIT1002_03293,TK37_RS15140,,,,
MIT1002_03295,TK37_RS21650,,,,
MIT1002_03296,TK37_RS15155,,,,
MIT1002_03297,TK37_RS15160,,,,
MIT1002_03298,TK37_RS15165,,,,
MIT1002_03299,TK37_RS15170,,,,
MIT1002_03300,TK37_RS15175,,,,
MIT1002_03301,TK37_RS15180,,,,
MIT1002_03303,TK37_RS15190,,,,
MIT1002_03304,TK37_RS15195,,,,
MIT1002_03305,TK37_RS15200,,,,
MIT1002_03306,TK37_RS15205,,,,
MIT1002_03307,TK37_RS15210,,,,
MIT1002_03308,TK37_RS15215,,,,
MIT1002_03309,TK37_RS15220,,,,
MIT1002_03310,TK37_RS15225,,,,
MIT1002_03312,TK37_RS15230,,,,
MIT1002_03313,TK37_RS15235,,,,
MIT1002_03315,TK37_RS20435,,,,
MIT1002_03388,TK37_RS16495,,,,
MIT1002_03390,TK37_RS16505,,,,
MIT1002_03391,TK37_RS16510,,,,
MIT1002_03392,TK37_RS16515,,,,
MIT1002_03396,TK37_RS16535,,,,
MIT1002_03399,TK37_RS16545,,,,
MIT1002_03400,TK37_RS16550,,,,
MIT1002_03401,TK37_RS16555,,,,
MIT1002_03402,TK37_RS16560,,,,
MIT1002_03404,TK37_RS20480,,,,
MIT1002_03405,TK37_RS19925,,,,
MIT1002_03406,TK37_RS19930,,,,
MIT1002_03407,TK37_RS19935,,,,
MIT1002_03408,TK37_RS19940,,,,
MIT1002_03409,TK37_RS19945,,,,
MIT1002_03410,TK37_RS19950,,,,
MIT1002_03455,TK37_RS20440,,,,
MIT1002_03564,TK37_RS18215,,,,
MIT1002_03566,TK37_RS18210,,,,
MIT1002_03567,TK37_RS18205,,,,
MIT1002_03568,TK37_RS18200,,,,
MIT1002_03570,TK37_RS18190,,,,
MIT1002_03571,TK37_RS18185,,,,
MIT1002_03572,TK37_RS18180,,,,
MIT1002_03583,TK37_RS06580,,,,
MIT1002_03762,TK37_RS20465,,,,
MIT1002_03951,TK37_RS00280,,,,
MIT1002_03952,TK37_RS00275,,,,
MIT1002_03953,TK37_RS00270,,,,
MIT1002_04074,TK37_RS05150,,,,
MIT1002_04075,TK37_RS05145,,,,
MIT1002_04077,TK37_RS05135,,,,
MIT1002_04080,TK37_RS05130,,,,
MIT1002_04081,TK37_RS05125,,,,
MIT1002_04082,TK37_RS05120,,,,
MIT1002_04083,TK37_RS05115,,,,
MIT1002_04084,TK37_RS05110,,,,
MIT1002_04086,TK37_RS05100,,,,
MIT1002_04087,TK37_RS05095,,,,
MIT1002_04088,TK37_RS05090,,,,
MIT1002_04091,TK37_RS05070,,,,
MIT1002_04092,TK37_RS05065,,,,
MIT1002_04093,TK37_RS05060,,,,
MIT1002_04094,TK37_RS05055,,,,
MIT1002_04095,TK37_RS05050,,,,
MIT1002_04096,TK37_RS05045,,,,
MIT1002_04097,TK37_RS05040,,,,
MIT1002_04138,TK37_RS10135,,,,
MIT1002_04140,TK37_RS10125,,,,
MIT1002_04141,TK37_RS10120,,,,
MIT1002_04144,TK37_RS21855,,,,
MIT1002_04146,TK37_RS10105,,,,
MIT1002_04147,TK37_RS10100,,,,
MIT1002_04148,,,,ACZ81_RS21685,
MIT1002_04149,TK37_RS10090,,,,
MIT1002_04150,TK37_RS10085,,,,
MIT1002_04151,TK37_RS10080,,,,
MIT1002_04152,TK37_RS10075,,,,
MIT1002_04153,TK37_RS10070,,,,
MIT1002_04154,TK37_RS10065,,,,
MIT1002_04155,TK37_RS10060,,,,
MIT1002_04156,TK37_RS10055,,,,
MIT1002_04160,TK37_RS10035,,,,
MIT1002_04168,TK37_RS10005,,,,
MIT1002_04170,TK37_RS10000,,,,
MIT1002_04172,TK37_RS09995,,,,
MIT1002_04173,TK37_RS20830,,,,
MIT1002_04174,TK37_RS09980,,,,
MIT1002_04175,TK37_RS09975,,,,
MIT1002_04176,TK37_RS09970,,,,
MIT1002_04177,TK37_RS09965,,,,
MIT1002_04181,TK37_RS09945,,,,
MIT1002_04182,TK37_RS09940,,,,
MIT1002_04183,TK37_RS09935,,,,
MIT1002_04184,TK37_RS09930,,,,
MIT1002_04185,TK37_RS21150,,,,
MIT1002_04186,TK37_RS09925,,,,
MIT1002_04187,TK37_RS09920,,,,
MIT1002_04188,TK37_RS21895,,,,
MIT1002_04190,TK37_RS09905,,,,
MIT1002_04191,TK37_RS21360,,,,
MIT1002_04192,TK37_RS21355,,,,
MIT1002_04194,TK37_RS19295,,,,
MIT1002_04195,TK37_RS19300,,,,
MIT1002_04196,TK37_RS19305,,,,
MIT1002_04201,TK37_RS19325,,,,
MIT1002_04202,TK37_RS19330,,,,
MIT1002_04203,TK37_RS19335,,,,
MIT1002_04204,TK37_RS19340,,,,
MIT1002_04205,TK37_RS19345,,,,
MIT1002_04206,TK37_RS19350,,,,
MIT1002_04207,TK37_RS19355,,,,
MIT1002_04211,TK37_RS10270,,,,
MIT1002_04212,TK37_RS10265,,,,
MIT1002_04213,TK37_RS10260,,,,
MIT1002_04214,TK37_RS10255,,,,
MIT1002_04215,TK37_RS10250,,,,
MIT1002_04216,TK37_RS10245,,,,
MIT1002_04217,TK37_RS10240,,,,
MIT1002_04218,TK37_RS10235,,,,
MIT1002_04219,TK37_RS10230,,,,
MIT1002_04220,TK37_RS10225,,,,
MIT1002_04221,TK37_RS10220,,,,
MIT1002_04222,TK37_RS10215,,,,
MIT1002_04223,TK37_RS10210,,,,
MIT1002_04224,TK37_RS10205,,,,
MIT1002_04225,TK37_RS10200,,,,
MIT1002_04226,TK37_RS10195,,,,
MIT1002_04227,TK37_RS10190,,,,
MIT1002_04228,TK37_RS10185,,,,
MIT1002_04229,TK37_RS10180,,,,
MIT1002_04230,TK37_RS10175,,,,
MIT1002_04231,TK37_RS10165,,,,
,,MASE_RS00025,MASE_00025,,
,,MASE_RS00030,MASE_00030,,
,,MASE_RS00400,MASE_00385,,
,,MASE_RS00420,MASE_00410,,
,,MASE_RS01160,MASE_01160,,
,,MASE_RS01170,MASE_01170,,
,,MASE_RS01175,MASE_01175,,
,,MASE_RS01180,MASE_01180,,
,,MASE_RS20365,MASE_01185,,
,,MASE_RS01190,MASE_01190,,
,,MASE_RS01195,MASE_01195,,
,,MASE_RS01200,MASE_01200,,
,,MASE_RS01205,MASE_01205,,
,,MASE_RS01210,MASE_01210,,
,,MASE_RS01215,MASE_01215,,
,,MASE_RS01220,MASE_01220,,
,,MASE_RS01225,MASE_01225,,
,,MASE_RS20370,MASE_01230,,
,,MASE_RS01235,MASE_01235,,
,,MASE_RS01240,MASE_01240,,
,,MASE_RS01245,MASE_01245,,
,,MASE_RS20020,MASE_01295,,
,,MASE_RS01490,MASE_01485,,
,,MASE_RS01770,MASE_01770,,
,,MASE_RS01775,MASE_01775,,
,,MASE_RS01785,MASE_01785,,
,,MASE_RS01960,MASE_01960,,
,,MASE_RS02255,MASE_02255,,
,,MASE_RS02260,MASE_02260,,
,,MASE_RS02265,MASE_02265,,
,,MASE_RS02270,MASE_02270,,
,,MASE_RS02275,MASE_02275,,
,,MASE_RS02290,MASE_02290,,
,,MASE_RS02295,MASE_02295,,
,,MASE_RS02555,MASE_02565,,
,,MASE_RS02590,MASE_02600,,
,,MASE_RS02710,MASE_02725,,
,,MASE_RS02735,MASE_02750,,
,,MASE_RS02740,MASE_02755,,
,,MASE_RS20180,MASE_02895,,
,,MASE_RS03015,MASE_03040,,
,,MASE_RS03225,MASE_03255,,
,,MASE_RS03230,MASE_03260,,
,,MASE_RS03235,MASE_03265,,
,,MASE_RS03245,MASE_03275,,
,,MASE_RS03430,MASE_03460,,
,,MASE_RS03435,MASE_03465,,
,,MASE_RS03445,MASE_03470,,
,,MASE_RS03450,MASE_03475,,
,,MASE_RS03465,MASE_03490,,
,,MASE_RS03470,MASE_03495,,
,,MASE_RS03475,MASE_03500,,
,,MASE_RS03480,MASE_03505,,
,,MASE_RS03605,MASE_03650,,
,,MASE_RS03730,MASE_03775,,
,,MASE_RS03735,MASE_03780,,
,,MASE_RS03740,MASE_03785,,
,,MASE_RS03755,MASE_03800,,
,,MASE_RS03760,MASE_03805,,
,,MASE_RS03765,MASE_03810,,
,,MASE_RS03770,MASE_03815,,
,,MASE_RS03775,MASE_03820,,
,,MASE_RS03780,MASE_03825,,
,,MASE_RS03785,MASE_03830,,
,,MASE_RS03790,MASE_03835,,
,,MASE_RS03795,MASE_03840,,
,,MASE_RS03800,MASE_03845,,
,,MASE_RS03810,MASE_03855,,
,,MASE_RS03815,MASE_03860,,
,,MASE_RS03820,MASE_03865,,
,,MASE_RS03825,MASE_03870,,
,,MASE_RS03830,MASE_03875,,
,,MASE_RS03840,MASE_03885,,
,,MASE_RS03860,MASE_03905,,
,,MASE_RS03865,MASE_03910,,
,,MASE_RS03870,MASE_03915,,
,,MASE_RS03875,MASE_03920,,
,,MASE_RS03880,MASE_03925,,
,,MASE_RS19800,MASE_03930,,
,,MASE_RS03890,MASE_03935,,
,,MASE_RS03895,MASE_03940,,
,,MASE_RS03905,MASE_03950,,
,,MASE_RS03910,MASE_03955,,
,,MASE_RS03915,MASE_03960,,
,,MASE_RS04020,MASE_04055,,
,,MASE_RS04025,MASE_04060,,
,,MASE_RS04075,MASE_04120,,
,,MASE_RS04085,MASE_04130,,
,,MASE_RS04090,MASE_04135,,
,,MASE_RS04095,MASE_04140,,
,,MASE_RS04100,MASE_04145,,
,,MASE_RS04105,MASE_04150,,
,,MASE_RS04115,MASE_04160,,
,,MASE_RS04120,MASE_04165,,
,,MASE_RS04125,MASE_04170,,
,,MASE_RS04130,MASE_04175,,
,,MASE_RS04135,MASE_04180,,
,,MASE_RS04140,MASE_04185,,
,,MASE_RS04530,MASE_04570,,
,,MASE_RS20190,MASE_04575,,
,,MASE_RS04540,MASE_04580,,
,,MASE_RS04545,MASE_04585,,
,,MASE_RS04550,MASE_04590,,
,,MASE_RS04555,MASE_04595,,
,,MASE_RS04560,MASE_04600,,
,,MASE_RS04565,MASE_04605,,
,,MASE_RS04660,MASE_04705,,
,,MASE_RS04685,MASE_04730,,
,,MASE_RS04695,MASE_04740,,
,,MASE_RS04700,MASE_04745,,
,,MASE_RS04705,MASE_04750,,
,,MASE_RS04710,MASE_04755,,
,,MASE_RS04720,MASE_04760,,
,,MASE_RS04740,MASE_04780,,
,,MASE_RS04745,MASE_04785,,
,,MASE_RS04770,MASE_04810,,
,,MASE_RS04870,MASE_04910,,
,,MASE_RS05040,MASE_05070,,
,,MASE_RS05170,MASE_05200,,
,,MASE_RS05265,MASE_05290,,
,,MASE_RS05285,MASE_05310,,
,,MASE_RS05290,MASE_05315,,
,,MASE_RS05905,MASE_05950,,
,,MASE_RS05910,MASE_05955,,
,,MASE_RS05915,MASE_05960,,
,,MASE_RS05920,MASE_05965,,
,,MASE_RS05925,MASE_05970,,
,,MASE_RS20200,MASE_06000,,
,,MASE_RS20205,MASE_06010,,
,,MASE_RS06590,MASE_06610,,
,,MASE_RS06670,MASE_06695,,
,,MASE_RS06755,MASE_06790,,
,,MASE_RS07095,MASE_07110,,
,,MASE_RS07100,MASE_07115,,
,,MASE_RS07105,MASE_07120,,
,,MASE_RS07190,MASE_07205,,
,,MASE_RS07310,MASE_07330,,
,,MASE_RS07385,MASE_07405,,
,,MASE_RS07395,MASE_07415,,
,,MASE_RS07435,MASE_07450,,
,,MASE_RS07440,MASE_07455,,
,,MASE_RS07445,MASE_07460,,
,,MASE_RS07450,MASE_07465,,
,,MASE_RS07520,MASE_07535,,
,,MASE_RS08015,MASE_08010,,
,,MASE_RS08035,MASE_08030,,
,,MASE_RS08040,MASE_08035,,
,,MASE_RS08045,MASE_08040,,
,,MASE_RS08055,MASE_08050,,
,,MASE_RS08060,MASE_08055,,
,,MASE_RS08065,MASE_08060,,
,,MASE_RS08070,MASE_08065,,
,,MASE_RS08075,MASE_08070,,
,,MASE_RS08160,MASE_08145,,
,,MASE_RS08255,MASE_08245,,
,,MASE_RS08260,MASE_08250,,
,,MASE_RS08265,MASE_08255,,
,,MASE_RS08270,MASE_08260,,
,,MASE_RS08275,MASE_08265,,
,,MASE_RS08280,MASE_08270,,
,,MASE_RS08285,MASE_08275,,
,,MASE_RS08290,MASE_08280,,
,,MASE_RS08295,MASE_08285,,
,,MASE_RS08300,MASE_08290,,
,,MASE_RS08305,MASE_08295,,
,,MASE_RS08310,MASE_08300,,
,,MASE_RS08325,MASE_08315,,
,,MASE_RS08330,MASE_08320,,
,,MASE_RS08335,MASE_08325,,
,,MASE_RS08340,MASE_08330,,
,,MASE_RS08345,MASE_08335,,
,,MASE_RS08350,MASE_08340,,
,,MASE_RS19810,MASE_08375,,
,,MASE_RS08435,MASE_08425,,
,,MASE_RS08555,MASE_08545,,
,,MASE_RS08565,MASE_08555,,
,,MASE_RS08805,MASE_08795,,
,,MASE_RS08810,MASE_08800,,
,,MASE_RS08815,MASE_08805,,
,,MASE_RS08820,MASE_08810,,
,,MASE_RS08825,MASE_08815,,
,,MASE_RS08830,MASE_08820,,
,,MASE_RS08835,MASE_08825,,
,,MASE_RS08840,MASE_08830,,
,,MASE_RS08845,MASE_08835,,
,,MASE_RS08855,MASE_08845,,
,,MASE_RS08860,MASE_08850,,
,,MASE_RS08865,MASE_08855,,
,,MASE_RS08870,MASE_08860,,
,,MASE_RS08880,MASE_08870,,
,,MASE_RS08930,MASE_08920,,
,,MASE_RS08935,MASE_08925,,
,,MASE_RS09270,MASE_09265,,
,,MASE_RS09275,MASE_09270,,
,,MASE_RS09280,MASE_09275,,
,,MASE_RS09285,MASE_09280,,
,,MASE_RS09290,MASE_09285,,
,,MASE_RS09295,MASE_09290,,
,,MASE_RS09300,MASE_09295,,
,,MASE_RS09305,MASE_09300,,
,,MASE_RS09310,MASE_09305,,
,,MASE_RS09315,MASE_09310,,
,,MASE_RS09320,MASE_09315,,
,,MASE_RS09325,MASE_09320,,
,,MASE_RS09330,MASE_09325,,
,,MASE_RS09335,MASE_09330,,
,,MASE_RS09340,MASE_09335,,
,,MASE_RS09345,MASE_09340,,
,,MASE_RS09350,MASE_09345,,
,,MASE_RS09355,MASE_09350,,
,,MASE_RS09360,MASE_09355,,
,,MASE_RS09425,MASE_09420,,
,,MASE_RS09450,MASE_09445,,
,,MASE_RS09455,MASE_09450,,
,,MASE_RS19915,MASE_09700,,
,,MASE_RS10020,MASE_10005,,
,,MASE_RS10040,MASE_10025,,
,,MASE_RS10045,MASE_10030,,
,,MASE_RS10370,MASE_10355,,
,,MASE_RS10375,MASE_10365,,
,,MASE_RS10380,MASE_10370,,
,,MASE_RS10385,MASE_10375,,
,,MASE_RS10390,MASE_10380,,
,,MASE_RS10395,MASE_10385,,
,,MASE_RS10510,MASE_10500,,
,,MASE_RS10805,MASE_10815,,
,,MASE_RS19815,MASE_10820,,
,,MASE_RS10905,MASE_10915,,
,,MASE_RS10910,MASE_10920,,
,,MASE_RS10915,MASE_10925,,
,,MASE_RS11065,MASE_11080,,
,,MASE_RS20265,MASE_11455,,
,,MASE_RS11545,MASE_11575,,
,,MASE_RS11575,MASE_11605,,
,,MASE_RS11740,MASE_11775,,
,,MASE_RS11745,MASE_11780,,
,,MASE_RS11750,MASE_11785,,
,,MASE_RS12040,MASE_12075,,
,,MASE_RS12100,MASE_12135,,
,,MASE_RS12200,MASE_12235,,
,,MASE_RS12205,MASE_12240,,
,,MASE_RS12210,MASE_12245,,
,,MASE_RS13055,MASE_13075,,
,,MASE_RS13080,MASE_13100,,
,,MASE_RS13100,MASE_13120,,
,,MASE_RS19830,MASE_13125,,
,,MASE_RS20430,MASE_13130,,
,,MASE_RS13110,MASE_13135,,
,,MASE_RS13115,MASE_13140,,
,,MASE_RS13120,MASE_13145,,
,,MASE_RS13125,MASE_13150,,
,,MASE_RS13135,MASE_13160,,
,,MASE_RS13145,MASE_13170,,
,,MASE_RS13150,MASE_13175,,
,,MASE_RS13155,MASE_13180,,
,,MASE_RS13160,MASE_13185,,
,,MASE_RS13165,MASE_13190,,
,,MASE_RS13170,MASE_13195,,
,,MASE_RS13180,MASE_13205,,
,,MASE_RS13185,MASE_13210,,
,,MASE_RS13190,MASE_13215,,
,,MASE_RS13320,MASE_13350,,
,,MASE_RS13545,MASE_13585,,
,,MASE_RS13575,MASE_13615,,
,,MASE_RS13580,MASE_13620,,
,,MASE_RS13585,MASE_13625,,
,,MASE_RS13590,MASE_13630,,
,,MASE_RS13595,MASE_13635,,
,,MASE_RS13600,MASE_13640,,
,,MASE_RS13625,MASE_13665,,
,,MASE_RS13690,MASE_13730,,
,,MASE_RS13695,MASE_13735,,
,,MASE_RS13700,MASE_13740,,
,,MASE_RS13725,MASE_13765,,
,,MASE_RS13780,MASE_13820,,
,,MASE_RS13785,MASE_13825,,
,,MASE_RS13805,MASE_13845,,
,,MASE_RS13810,MASE_13850,,
,,MASE_RS13815,MASE_13855,,
,,MASE_RS13820,MASE_13860,,
,,MASE_RS13825,MASE_13865,,
,,MASE_RS13830,MASE_13870,,
,,MASE_RS13835,MASE_13875,,
,,MASE_RS13840,MASE_13880,,
,,MASE_RS13945,MASE_13985,,
,,MASE_RS14045,MASE_14090,,
,,MASE_RS14050,MASE_14095,,
,,MASE_RS14055,MASE_14100,,
,,MASE_RS14060,MASE_14105,,
,,MASE_RS14065,MASE_14110,,
,,MASE_RS14070,MASE_14115,,
,,MASE_RS14075,MASE_14120,,
,,MASE_RS14080,MASE_14125,,
,,MASE_RS14085,MASE_14130,,
,,MASE_RS14090,MASE_14135,,
,,MASE_RS14095,MASE_14140,,
,,MASE_RS14230,MASE_14275,,
,,MASE_RS14235,MASE_14280,,
,,MASE_RS14240,MASE_14285,,
,,MASE_RS14245,MASE_14290,,
,,MASE_RS14250,MASE_14295,,
,,MASE_RS14255,MASE_14300,,
,,MASE_RS14260,MASE_14305,,
,,MASE_RS14265,MASE_14310,,
,,MASE_RS14270,MASE_14315,,
