contrast,gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,Length,down,up
C1vsP1,TX50_RS07195,-0.04137237753360708,1262.4840311662067,0.8514547696723895,0.9486299691715588,RNA,C1vsP1_rna,2067,FALSE,FALSE
C1vsP1,TX50_RS07200,0.04353951621545961,985.8822207156355,0.8279447370853056,0.9416855841068372,RNA,C1vsP1_rna,1527,FALSE,FALSE
C1vsP1,TX50_RS07205,-0.00609875619336309,91.5461806233313,0.9853148374599265,NA,RNA,C1vsP1_rna,321,NA,FALSE
C1vsP1,TX50_RS07210,-0.21265546541668306,1018.9619915006922,0.4625010117968909,0.7380335294631237,RNA,C1vsP1_rna,438,FALSE,FALSE
C1vsP1,TX50_RS07215,-0.2511977775215544,2209.417240915881,0.34770902752602767,0.67736349643649,RNA,C1vsP1_rna,258,FALSE,FALSE
C1vsP1,TX50_RS07220,-0.6161285435087525,52.041294502250075,0.1826214982776311,NA,RNA,C1vsP1_rna,669,NA,FALSE
C1vsP1,TX50_RS07225,-0.0676365347492524,111.72676422165584,0.8075298391292628,NA,RNA,C1vsP1_rna,915,NA,FALSE
C1vsP1,TX50_RS07230,0.38700005331184967,65.73436031923193,0.36557912099032897,NA,RNA,C1vsP1_rna,1191,FALSE,NA
C1vsP1,TX50_RS07235,0.9859214908956957,576.2969785151416,0.004418031610088124,0.09388317171437265,RNA,C1vsP1_rna,936,FALSE,TRUE
C1vsP1,TX50_RS07240,-0.3858196671199167,5092.67651746202,0.332445209375268,0.6645779454661273,RNA,C1vsP1_rna,546,FALSE,FALSE
C1vsP1,TX50_RS07245,-0.04989227173356122,620.065876012668,0.8618854894459504,0.9506449617916765,RNA,C1vsP1_rna,363,FALSE,FALSE
C1vsP1,TX50_RS07250,0.14473805294098505,7018.087454312523,0.7326424186394742,0.8981914266974323,RNA,C1vsP1_rna,297,FALSE,FALSE
C1vsP1,TX50_RS07255,0.08841135495479578,98.68460063907409,0.7709648102550959,NA,RNA,C1vsP1_rna,900,FALSE,NA
C1vsP1,TX50_RS07260,0.3196225529689709,1751.2532697709553,0.2436577849833193,0.5850540034910209,RNA,C1vsP1_rna,1584,FALSE,FALSE
C1vsP1,TX50_RS07265,0.6444314467536567,387.88634570392287,0.028171564835167376,0.2394583010989227,RNA,C1vsP1_rna,564,FALSE,FALSE
C1vsP1,TX50_RS07270,0.20547329147337828,75.19418196560167,0.4981695629023588,NA,RNA,C1vsP1_rna,789,FALSE,NA
C1vsP1,TX50_RS07280,-0.060795119501509204,141.02612414726008,0.8497923024511553,0.9486299691715588,RNA,C1vsP1_rna,621,FALSE,FALSE
C1vsP1,TX50_RS07285,-0.022175986214983647,217.46872890340663,0.9347410670593272,0.9774522829703058,RNA,C1vsP1_rna,549,FALSE,FALSE
C1vsP1,TX50_RS07290,-0.5243609554932286,1223.11735754339,0.12113829592509658,0.4553656835174947,RNA,C1vsP1_rna,558,FALSE,FALSE
C1vsP1,TX50_RS07295,0.002234217876600493,162.83152721573302,0.9940754419415846,0.9956372258252321,RNA,C1vsP1_rna,1137,FALSE,FALSE
C1vsP1,TX50_RS07300,0.027636678899670575,491.49754710656725,0.907883550315705,0.9684429941735052,RNA,C1vsP1_rna,927,FALSE,FALSE
C1vsP1,TX50_RS07305,0.05292301953610622,20.55699897785837,0.8957026094536634,NA,RNA,C1vsP1_rna,264,FALSE,NA
C1vsP1,TX50_RS07310,1.18938785558722,20.23375022570825,0.0131925599780516,NA,RNA,C1vsP1_rna,266,FALSE,NA
C1vsP1,TX50_RS07320,-0.007608350538512437,76.40555967901119,0.9788487231664078,NA,RNA,C1vsP1_rna,1419,NA,FALSE
C1vsP1,TX50_RS07325,-0.3270843915898332,1089.2751706160145,0.21663287061406436,0.5671599795337413,RNA,C1vsP1_rna,312,FALSE,FALSE
C1vsP1,TX50_RS07330,0.6620006040146608,83.53423487926837,0.20460995551550806,NA,RNA,C1vsP1_rna,729,FALSE,NA
C1vsP1,TX50_RS07335,0.346703073665997,130.82755059004214,0.2284683674930193,0.57870330505094425,RNA,C1vsP1_rna,534,FALSE,FALSE
C1vsP1,TX50_RS07340,0.17273753086966456,435.47568177912086,0.6341756774623999,0.8353037074014048,RNA,C1vsP1_rna,483,FALSE,FALSE
C1vsP1,TX50_RS07345,-0.052742583264903935,212.040447462013,0.8740397081735846,0.9541101266449661,RNA,C1vsP1_rna,747,FALSE,FALSE
C1vsP1,TX50_RS07350,-0.03551264066334973,91.45597112343802,0.9170874449910129,NA,RNA,C1vsP1_rna,1242,NA,FALSE
C1vsP1,TX50_RS07355,-0.07233560976713561,30.570197690731128,0.9064358718606973,NA,RNA,C1vsP1_rna,234,NA,FALSE
C1vsP1,TX50_RS07360,-0.29284810584012394,71.80901836707504,0.32306224738965994,NA,RNA,C1vsP1_rna,873,NA,FALSE
C1vsP1,TX50_RS07365,-0.12195547582055333,32.91781559885212,0.7985538096079313,NA,RNA,C1vsP1_rna,273,NA,FALSE
C1vsP1,TX50_RS07370,-0.5823569920942704,7.237592976946039,0.4444648241149743,NA,RNA,C1vsP1_rna,177,NA,FALSE
C1vsP1,TX50_RS07375,-0.01704997744597427,770.278629781126,0.9721130483585929,0.9891812742675227,RNA,C1vsP1_rna,177,FALSE,FALSE
C1vsP1,TX50_RS07380,0.26209489130327046,374.3856002399466,0.39615640119392875,0.6951112270976437,RNA,C1vsP1_rna,333,FALSE,FALSE
C1vsP1,TX50_RS07385,-0.2711362859864715,96.5732294009568,0.4649891963628268,NA,RNA,C1vsP1_rna,327,NA,FALSE
C1vsP1,TX50_RS07390,-0.28854457964011243,44.30171690271096,0.557653791022559,NA,RNA,C1vsP1_rna,219,NA,FALSE
C1vsP1,TX50_RS07395,0.3723849448369434,86.96456386284821,0.38127730316863834,NA,RNA,C1vsP1_rna,276,FALSE,NA
C1vsP1,TX50_RS07400,0.02583506897585531,472.95247923470265,0.8966594037782873,0.9663911579182726,RNA,C1vsP1_rna,993,FALSE,FALSE
C1vsP1,TX50_RS07405,0.33094583653786763,302.9413886694921,0.3709855405687715,0.6879110127165102,RNA,C1vsP1_rna,1104,FALSE,FALSE
C1vsP1,TX50_RS07410,0.5812665153305416,56.615024353312755,0.37901274347195896,NA,RNA,C1vsP1_rna,204,FALSE,NA
C1vsP1,TX50_RS07415,0.33112854417721466,318.06355448963865,0.5576593524568295,0.7896172246512166,RNA,C1vsP1_rna,882,FALSE,FALSE
C1vsP1,TX50_RS07420,-0.05746160688333855,178.18521289469857,0.8914826061208955,0.9632545108509676,RNA,C1vsP1_rna,675,FALSE,FALSE
C1vsP1,TX50_RS07425,-0.09006390157588351,51.14743222303493,0.7549058216003539,NA,RNA,C1vsP1_rna,636,NA,FALSE
C1vsP1,TX50_RS07430,-0.6509270295138204,711.666908536351,0.005159581451548556,0.10201989875553681,RNA,C1vsP1_rna,1176,FALSE,FALSE
C1vsP1,TX50_RS07440,0.8639321631334532,810.8102781983114,0.0055539757455852325,0.10729271326698744,RNA,C1vsP1_rna,621,FALSE,FALSE
C1vsP1,TX50_RS07445,1.3971280025383794,3785.2270224620015,0.01605749853341577,0.17959044412372902,RNA,C1vsP1_rna,105,FALSE,FALSE
C1vsP1,TX50_RS07450,2.2387472413580607,59641.962914631185,5.487072429991136e-4,0.02666181377351361,RNA,C1vsP1_rna,138,FALSE,TRUE
C1vsP1,TX50_RS07455,0.06052257783634872,581.262364502673,0.7988250404831897,0.9318407379835927,RNA,C1vsP1_rna,1200,FALSE,FALSE
C1vsP1,TX50_RS07460,-0.43757561247430876,29.496204533745463,0.35117580960333,NA,RNA,C1vsP1_rna,198,NA,FALSE
C1vsP1,TX50_RS07465,0.2751253053362153,50.059720423505254,0.37622636203818777,NA,RNA,C1vsP1_rna,579,FALSE,NA
C1vsP1,TX50_RS07470,-0.11381945519771541,67.78319887297597,0.6909140151022188,NA,RNA,C1vsP1_rna,630,NA,FALSE
C1vsP1,TX50_RS07475,3.140020504691331,197.63808410189256,0.0027537547109160857,0.07198402601068643,RNA,C1vsP1_rna,105,FALSE,TRUE
C1vsP1,TX50_RS07480,1.0352828327085077,232.41463940987512,0.08780799392326408,0.40923448669662305,RNA,C1vsP1_rna,222,FALSE,FALSE
C1vsP1,TX50_RS07485,0.7623649096873211,76.56534332434191,0.03533907828202725,NA,RNA,C1vsP1_rna,291,FALSE,NA
C1vsP1,TX50_RS07490,0.1161058875077768,41.30157735036591,0.8542652118218949,NA,RNA,C1vsP1_rna,477,FALSE,NA
C1vsP1,TX50_RS07495,0.17963705516221223,35.88625027094308,0.6515384790320403,NA,RNA,C1vsP1_rna,261,FALSE,NA
C1vsP1,TX50_RS07500,0.3034840728724645,126.61485067743902,0.47560475814508407,0.745708913943552,RNA,C1vsP1_rna,390,FALSE,FALSE
C1vsP1,TX50_RS07530,-0.5004214740006115,9262.766354290932,0.39342770123691295,0.6928457445815801,RNA,C1vsP1_rna,516,FALSE,FALSE
C1vsP1,TX50_RS07535,0.08273479969615288,259.95607448735734,0.7598742270428182,0.9107265360744389,RNA,C1vsP1_rna,279,FALSE,FALSE
C1vsP1,TX50_RS07540,0.4326258137211271,75.6531367768881,0.46254672207432124,NA,RNA,C1vsP1_rna,357,FALSE,NA
C1vsP1,TX50_RS07545,0.6570080952603947,29.787856164594245,0.22513788283916086,NA,RNA,C1vsP1_rna,198,FALSE,NA
C1vsP1,TX50_RS07550,-0.5637305523707897,62.68523605845344,0.4688100286804604,NA,RNA,C1vsP1_rna,399,NA,FALSE
C1vsP1,TX50_RS07555,4.283930229082248,57105.46236806359,1.1853980920638669e-6,0.0015113825673814304,RNA,C1vsP1_rna,153,FALSE,TRUE
C1vsP1,TX50_RS07560,0.46301567317936715,547.0859528755129,0.10065295796141072,0.42250553951195396,RNA,C1vsP1_rna,228,FALSE,FALSE
C1vsP1,TX50_RS07565,0.40680117047572445,189.12696878677403,0.37500446194320197,0.6879110127165102,RNA,C1vsP1_rna,369,FALSE,FALSE
C1vsP1,TX50_RS07570,0.515970409748928,433.39454895917663,0.03054020381691176,0.24801757876791397,RNA,C1vsP1_rna,285,FALSE,FALSE
C1vsP1,TX50_RS07575,0.9960603780584055,165.6426080267377,0.001141679596335543,0.04695617694605863,RNA,C1vsP1_rna,225,FALSE,TRUE
C1vsP1,TX50_RS07580,1.1922943014348157,516.5038442272883,0.009220220260130661,0.13994977180555468,RNA,C1vsP1_rna,318,FALSE,FALSE
C1vsP1,TX50_RS07585,0.05811278373300128,15.774664755859298,0.9142822342493694,NA,RNA,C1vsP1_rna,510,FALSE,NA
C1vsP1,TX50_RS07590,0.10247002423886205,2.2208226101085122,0.9342063815786749,NA,RNA,C1vsP1_rna,228,FALSE,NA
C1vsP1,TX50_RS07595,0.43246173245104236,82.09647842728738,0.32934493363953005,NA,RNA,C1vsP1_rna,174,FALSE,NA
C1vsP1,TX50_RS07600,0.8155757043584552,34.28968643754227,0.11659933538967995,NA,RNA,C1vsP1_rna,165,FALSE,NA
C1vsP1,TX50_RS07610,0.8654629391745867,5484.83615124054,0.013158588998627783,0.16587325686337176,RNA,C1vsP1_rna,426,FALSE,FALSE
C1vsP1,TX50_RS07615,0.23596022403358738,358.306689999235,0.3723857139086088,0.6879110127165102,RNA,C1vsP1_rna,306,FALSE,FALSE
C1vsP1,TX50_RS07620,0.43249653954659845,189.76898084884465,0.08962717434653444,0.4117126115679821,RNA,C1vsP1_rna,336,FALSE,FALSE
C1vsP1,TX50_RS07625,0.5373164389700187,138.81241035495242,0.032918774966904055,0.2574934851705685,RNA,C1vsP1_rna,966,FALSE,FALSE
C1vsP1,TX50_RS07630,-0.11063472928980096,7196.195002979924,0.7583149050797915,0.9107265360744389,RNA,C1vsP1_rna,2082,FALSE,FALSE
C1vsP1,TX50_RS07635,0.12636622248284893,64.21115580427984,0.7312347523243091,NA,RNA,C1vsP1_rna,405,FALSE,NA
C1vsP1,TX50_RS07640,-0.012169745023391545,25.67572252778416,0.9791622462523432,NA,RNA,C1vsP1_rna,396,NA,FALSE
C1vsP1,TX50_RS07645,0.6165390085250044,352.2242426977083,0.09491200959705869,0.41726838779364644,RNA,C1vsP1_rna,402,FALSE,FALSE
C1vsP1,TX50_RS07650,0.3311407374289716,85.39252370578993,0.3509438429903049,NA,RNA,C1vsP1_rna,210,FALSE,NA
C1vsP1,TX50_RS07655,0.03881400608105141,23.59126229474324,0.9338538808063361,NA,RNA,C1vsP1_rna,258,FALSE,NA
C1vsP1,TX50_RS07665,0.22470880545303143,286.97127726575934,0.5590420220632816,0.7896172246512166,RNA,C1vsP1_rna,534,FALSE,FALSE
C1vsP1,TX50_RS07670,-0.07455681824137561,137.87235768709175,0.8613549009480022,0.9506449617916765,RNA,C1vsP1_rna,450,FALSE,FALSE
C1vsP1,TX50_RS07675,0.4098674537417279,349.7818961479153,0.3594315473532189,0.6852444927325235,RNA,C1vsP1_rna,240,FALSE,FALSE
C1vsP1,TX50_RS07680,0.07967957211530667,22.139110919291134,0.8652714844421038,NA,RNA,C1vsP1_rna,219,FALSE,NA
C1vsP1,TX50_RS07690,0.29606864730791915,22.131496866576587,0.6387242457239866,NA,RNA,C1vsP1_rna,315,FALSE,NA
C1vsP1,TX50_RS07695,1.3032477593669827,540.8183523273983,0.006781211579844275,0.11645454620694345,RNA,C1vsP1_rna,459,FALSE,FALSE
C1vsP1,TX50_RS07700,0.31045530536236726,198.21638508972362,0.3176441284264765,0.6479940219900121,RNA,C1vsP1_rna,249,FALSE,FALSE
C1vsP1,TX50_RS07705,0.15849833098956415,724.2241652188487,0.5940078201006457,0.810672538842678,RNA,C1vsP1_rna,369,FALSE,FALSE
C1vsP1,TX50_RS07710,0.5019125846403906,480.78879645368613,0.1944805154360956,0.5511538589357743,RNA,C1vsP1_rna,234,FALSE,FALSE
C1vsP1,TX50_RS07715,0.3958289392249308,198.99127085988883,0.08744470812472142,0.40923448669662305,RNA,C1vsP1_rna,1563,FALSE,FALSE
C1vsP1,TX50_RS07720,0.47293120293561663,123.58898980089636,0.28648714267310793,0.6236395636553838,RNA,C1vsP1_rna,540,FALSE,FALSE
C1vsP1,TX50_RS07725,1.0352828280606576,2052.0702863737233,0.006681172948905751,0.11645454620694345,RNA,C1vsP1_rna,1620,FALSE,FALSE
C1vsP1,TX50_RS07730,0.5685508722936321,186.92767752826495,0.20165423999214518,0.5563864632996713,RNA,C1vsP1_rna,222,FALSE,FALSE
C1vsP1,TX50_RS07735,-0.7406641919816646,68459.37641350813,0.19899039300883437,0.5563761927228648,RNA,C1vsP1_rna,1632,FALSE,FALSE
C1vsP1,TX50_RS07740,-0.6246172497102143,22278.728528438744,0.17815934860842916,0.5402247903945466,RNA,C1vsP1_rna,309,FALSE,FALSE
C1vsP1,TX50_RS07745,-0.45253409838943126,15076.05651133579,0.29965693285429634,0.6357114632100297,RNA,C1vsP1_rna,1458,FALSE,FALSE
C1vsP1,TX50_RS07750,-0.35276767864662056,2914.9128277112154,0.4882716979840625,0.7478907952737567,RNA,C1vsP1_rna,402,FALSE,FALSE
C1vsP1,TX50_RS07755,-0.3550097870220451,2470.0833331157355,0.2598286899295499,0.5979811907223395,RNA,C1vsP1_rna,474,FALSE,FALSE
C1vsP1,TX50_RS07760,0.6657830865616855,1079.468662973462,0.048985269581357876,0.31385034530769496,RNA,C1vsP1_rna,1323,FALSE,FALSE
C1vsP1,TX50_RS07765,1.0280208829569746,629.6692603711916,0.00685026742393785,0.11645454620694345,RNA,C1vsP1_rna,975,FALSE,FALSE
C1vsP1,TX50_RS07770,0.08465429094031675,87.71963182516274,0.7576817992003441,NA,RNA,C1vsP1_rna,1239,FALSE,NA
C1vsP1,TX50_RS07775,-0.402043326993529,48.651285546333284,0.45742660768783044,NA,RNA,C1vsP1_rna,579,NA,FALSE
C1vsP1,TX50_RS07780,0.19936497072479153,231.1272562186416,0.500617989285183,0.7553703388622584,RNA,C1vsP1_rna,1695,FALSE,FALSE
C1vsP1,TX50_RS07785,-0.5059579697307832,126.40206995235957,0.41554563385039983,0.710215392974879,RNA,C1vsP1_rna,1056,FALSE,FALSE
C1vsP1,TX50_RS07790,-0.25789682771250866,36.23761860818733,0.7024095074178278,NA,RNA,C1vsP1_rna,207,NA,FALSE
C1vsP1,TX50_RS07795,-0.5904345063410841,426.8096065442406,0.2537824551665468,0.5911334632217465,RNA,C1vsP1_rna,324,FALSE,FALSE
C1vsP1,TX50_RS07800,-0.3482386074515391,8132.530554830501,0.5448914121269517,0.7850130513693372,RNA,C1vsP1_rna,948,FALSE,FALSE
C1vsP1,TX50_RS07805,-0.31499508074502774,27508.926210092526,0.5848079728606557,0.8078333319581105,RNA,C1vsP1_rna,1515,FALSE,FALSE
C1vsP1,TX50_RS07810,-0.22216347960179383,9916.798183052202,0.8257373317570678,0.9408096276483845,RNA,C1vsP1_rna,540,FALSE,FALSE
C1vsP1,TX50_RS07815,-0.09819061707956836,28569.293922587796,0.9009135933302181,0.9677041545880608,RNA,C1vsP1_rna,510,FALSE,FALSE
C1vsP1,TX50_RS07820,-0.018236629151137915,37039.01764061808,0.9771123360826762,0.9895552036804609,RNA,C1vsP1_rna,459,FALSE,FALSE
C1vsP1,TX50_RS07825,-0.04109764617037011,19662.550195543026,0.932579410185528,0.9774522829703058,RNA,C1vsP1_rna,243,FALSE,FALSE
C1vsP1,TX50_RS07830,0.12344529714460632,46745.94476757743,0.8395000421861514,0.9436055611868653,RNA,C1vsP1_rna,723,FALSE,FALSE
C1vsP1,TX50_RS07835,0.2551316219861909,36317.30370966068,0.5127907710279245,0.7627320952955223,RNA,C1vsP1_rna,465,FALSE,FALSE
C1vsP1,TX50_RS07840,0.32784938617128095,162.4466080246772,0.43002156842127526,0.7228311785287254,RNA,C1vsP1_rna,1161,FALSE,FALSE
C1vsP1,TX50_RS07845,-0.07756310662419817,1211.6468033501474,0.7324677587450641,0.8981914266974323,RNA,C1vsP1_rna,654,FALSE,FALSE
C1vsP1,TX50_RS07850,-0.3091257847843263,90.7598876919702,0.24038098510749517,NA,RNA,C1vsP1_rna,1284,NA,FALSE
C1vsP1,TX50_RS07855,0.3582262599198886,197.84657898252192,0.2829327518403764,0.6198269048049484,RNA,C1vsP1_rna,408,FALSE,FALSE
C1vsP1,TX50_RS07860,1.333507296450751,442.9626328572462,0.15732343232803134,0.5156487820520308,RNA,C1vsP1_rna,243,FALSE,FALSE
C1vsP1,TX50_RS07865,0.6824204529870573,371.53791471932277,0.2742170758741723,0.6136245058064784,RNA,C1vsP1_rna,336,FALSE,FALSE
C1vsP1,TX50_RS07870,0.0967836375943564,35.92667658369494,0.7839089749253875,NA,RNA,C1vsP1_rna,810,FALSE,NA
C1vsP1,TX50_RS07875,0.8614025975180439,1231.6811542829926,0.005775864895398862,0.10991384689005297,RNA,C1vsP1_rna,1293,FALSE,FALSE
C1vsP1,TX50_RS07880,0.27742511328171315,392.12734646795616,0.31038520593231944,0.6409808381527972,RNA,C1vsP1_rna,1383,FALSE,FALSE
C1vsP1,TX50_RS07885,0.2269650491738683,446.6784730747831,0.3654637294573459,0.6852444927325235,RNA,C1vsP1_rna,2724,FALSE,FALSE
C1vsP1,TX50_RS07890,-0.29035834754936773,272.6244982012033,0.22970881754876654,0.57870330505094425,RNA,C1vsP1_rna,1143,FALSE,FALSE
C1vsP1,TX50_RS07895,-0.23148995677995676,32.82125092596604,0.6241050538841104,NA,RNA,C1vsP1_rna,714,NA,FALSE
C1vsP1,TX50_RS07900,-0.19330183920567479,50.643648950249,0.5757070864907665,NA,RNA,C1vsP1_rna,756,NA,FALSE
C1vsP1,TX50_RS07905,-0.25527549850548276,29.12540372208863,0.5207238053599912,NA,RNA,C1vsP1_rna,660,NA,FALSE
C1vsP1,TX50_RS07910,0.36780132810433674,310.76741830100497,0.1471989885342264,0.5015641486670503,RNA,C1vsP1_rna,1299,FALSE,FALSE
C1vsP1,TX50_RS07915,0.26716540872588845,48.71131577563297,0.5160584230136043,NA,RNA,C1vsP1_rna,255,FALSE,NA
C1vsP1,TX50_RS07920,0.4986279993010295,24.626225841825963,0.35977044996337804,NA,RNA,C1vsP1_rna,444,FALSE,NA
C1vsP1,TX50_RS07925,-0.2424078158894306,62.039166006414604,0.38200522411097676,NA,RNA,C1vsP1_rna,717,NA,FALSE
C1vsP1,TX50_RS07930,-0.07875432647709894,220.79490423026027,0.811840010435029,0.9358120671132898,RNA,C1vsP1_rna,1197,FALSE,FALSE
C1vsP1,TX50_RS07935,0.33086346263632305,717.7226398617534,0.36499792007981413,0.6852444927325235,RNA,C1vsP1_rna,363,FALSE,FALSE
C1vsP1,TX50_RS07940,0.42309452303795536,5332.0503058349,0.23794540295575767,0.5797086297241244,RNA,C1vsP1_rna,390,FALSE,FALSE
C1vsP1,TX50_RS07945,0.5992457636345383,1546.387976691989,0.14158273740885918,0.49321855244889473,RNA,C1vsP1_rna,213,FALSE,FALSE
C1vsP1,TX50_RS07950,0.24572692159186857,596.3005444734398,0.35137961685429614,0.6812389910558959,RNA,C1vsP1_rna,768,FALSE,FALSE
C1vsP1,TX50_RS07955,-0.42310859221636404,350.56009842467773,0.19122533885218887,0.5511538589357743,RNA,C1vsP1_rna,1044,FALSE,FALSE
C1vsP1,TX50_RS07960,-0.7428222522869881,272.2299920577485,0.016970789948703345,0.18337082359827767,RNA,C1vsP1_rna,150,FALSE,FALSE
C1vsP1,TX50_RS07965,-0.4720540459463172,9319.089211242423,0.056660628074904754,0.34514129517583314,RNA,C1vsP1_rna,4098,FALSE,FALSE
C1vsP1,TX50_RS07970,-0.4857862440816355,6091.2028384669675,0.035668121260967196,0.27395695546827215,RNA,C1vsP1_rna,1902,FALSE,FALSE
C1vsP1,TX50_RS07975,-0.3056148997616753,13784.04369349897,0.17535347936357987,0.5400378893443583,RNA,C1vsP1_rna,3291,FALSE,FALSE
C1vsP1,TX50_RS07980,-0.2557327063510524,348.1843370112928,0.45038788868517265,0.7333902401961624,RNA,C1vsP1_rna,792,FALSE,FALSE
C1vsP1,TX50_RS07985,-0.17255813476315737,580.7831509543303,0.5127822551259373,0.7627320952955223,RNA,C1vsP1_rna,291,FALSE,FALSE
C1vsP1,TX50_RS07990,-0.0453423685588778,284.4448062785508,0.8288036410767914,0.9418223194054448,RNA,C1vsP1_rna,1284,FALSE,FALSE
C1vsP1,TX50_RS07995,-0.4589420697127287,724.6942851135209,0.07239764813681246,0.3814338899770078,RNA,C1vsP1_rna,693,FALSE,FALSE
C1vsP1,TX50_RS08000,1.047317285971128,1315.1356109567473,0.030400725625570144,0.24801757876791397,RNA,C1vsP1_rna,1125,FALSE,FALSE
C1vsP1,TX50_RS08005,0.16514889849190384,42.37278877342706,0.7218864801060074,NA,RNA,C1vsP1_rna,465,FALSE,NA
C1vsP1,TX50_RS08010,0.157676473165622,3048.112092585673,0.5236391853188563,0.7691704623059238,RNA,C1vsP1_rna,1401,FALSE,FALSE
C1vsP1,TX50_RS08015,-0.40260576534902315,158.82077310190064,0.2304409866723545,0.57870330505094425,RNA,C1vsP1_rna,237,FALSE,FALSE
C1vsP1,TX50_RS08020,-0.231343264606104,4785.8787890123995,0.2620055448517454,0.6013751844337484,RNA,C1vsP1_rna,3507,FALSE,FALSE
C1vsP1,TX50_RS08025,-0.24614439746929923,69.97492972586213,0.4687045186500406,NA,RNA,C1vsP1_rna,237,NA,FALSE
C1vsP1,TX50_RS08030,-0.03156795122663084,168.64530314769124,0.8883421133780992,0.9613853400235881,RNA,C1vsP1_rna,1545,FALSE,FALSE
C1vsP1,TX50_RS08035,0.37274526456588397,233.19462353287423,0.20073180286471984,0.5563761927228648,RNA,C1vsP1_rna,1089,FALSE,FALSE
C1vsP1,TX50_RS08040,-0.07335159051341085,1237.8598352200677,0.7561193965190669,0.9103420496334376,RNA,C1vsP1_rna,1617,FALSE,FALSE
C1vsP1,TX50_RS08045,-0.0928462888220337,548.9029560508986,0.6460110779469712,0.84478371731527,RNA,C1vsP1_rna,315,FALSE,FALSE
C1vsP1,TX50_RS08050,-0.15338579259404442,786.3843216562454,0.46179272226655366,0.7380335294631237,RNA,C1vsP1_rna,1224,FALSE,FALSE
C1vsP1,TX50_RS08055,-0.04406174917163059,1902.4212994636798,0.9148386091026294,0.9687867330613392,RNA,C1vsP1_rna,1815,FALSE,FALSE
C1vsP1,TX50_RS08060,0.0020059659035050184,133.0416656667656,0.9966635022257929,0.9974458126671005,RNA,C1vsP1_rna,627,FALSE,FALSE
C1vsP1,TX50_RS08065,-0.6174710298238474,183.32020537747673,0.13840034523474798,0.48345326075151696,RNA,C1vsP1_rna,516,FALSE,FALSE
C1vsP1,TX50_RS08070,-0.17025468493708826,791.402569990363,0.606039854511653,0.8185389984135143,RNA,C1vsP1_rna,843,FALSE,FALSE
C1vsP1,TX50_RS08075,-0.30558532134368876,155.9031824916831,0.3408751417849509,0.6727798851018767,RNA,C1vsP1_rna,933,FALSE,FALSE
C1vsP1,TX50_RS08080,-0.5820698445339091,2166.2705469773937,0.1315112173161132,0.46837095552526353,RNA,C1vsP1_rna,654,FALSE,FALSE
C1vsP1,TX50_RS08085,-0.5246754626521387,4836.792710346292,0.2944513952048311,0.6309672754389237,RNA,C1vsP1_rna,318,FALSE,FALSE
C1vsP1,TX50_RS08090,-0.45193454436032593,34457.18146796326,0.39168978234529345,0.6928457445815801,RNA,C1vsP1_rna,1197,FALSE,FALSE
C1vsP1,TX50_RS08095,-0.45249106239302506,16667.37338722354,0.16075584234011814,0.5215361297293909,RNA,C1vsP1_rna,2073,FALSE,FALSE
C1vsP1,TX50_RS08100,-0.720543305463594,3391.6198524052634,0.016259499212224533,0.18026836083118505,RNA,C1vsP1_rna,468,FALSE,FALSE
C1vsP1,TX50_RS08105,-0.8004506204079773,1003.5798875393177,2.8285128790960597e-5,0.008641335854040094,RNA,C1vsP1_rna,375,TRUE,FALSE
C1vsP1,TX50_RS08110,0.8981594094488954,2803.5906269257034,0.029975868368387865,0.24657569141738406,RNA,C1vsP1_rna,4563,FALSE,FALSE
C1vsP1,TX50_RS08115,0.5649655849447769,61.706719681967456,0.14133617448279107,NA,RNA,C1vsP1_rna,291,FALSE,NA
C1vsP1,TX50_RS08120,1.0241415248740187,1101.6676494258672,0.022523341169430045,0.21272044437795043,RNA,C1vsP1_rna,891,FALSE,FALSE
C1vsP1,TX50_RS08125,0.8317525313555059,29.21316981778851,0.05959407955453331,NA,RNA,C1vsP1_rna,672,FALSE,NA
C1vsP1,TX50_RS08130,0.9304512965685537,10.426720045864402,0.1348634724820927,NA,RNA,C1vsP1_rna,210,FALSE,NA
C1vsP1,TX50_RS08135,0.832764886192057,61.10418544477942,0.08658248624997476,NA,RNA,C1vsP1_rna,897,FALSE,NA
C1vsP1,TX50_RS08140,0.680837395202059,34.42680716091857,0.139697651624366,NA,RNA,C1vsP1_rna,753,FALSE,NA
C1vsP1,TX50_RS08145,-0.21384105816745325,9563.53685118027,0.6584488340867004,0.8514424578707334,RNA,C1vsP1_rna,597,FALSE,FALSE
C1vsP1,TX50_RS08150,-0.12351212013845887,220.5430757290869,0.8065358835866511,0.9350251109774176,RNA,C1vsP1_rna,111,FALSE,FALSE
C1vsP1,TX50_RS08155,1.7475170022735098,4.05903893948519,0.022808912756427543,NA,RNA,C1vsP1_rna,267,FALSE,NA
C1vsP1,TX50_RS08160,-0.26535964076737645,436.99896790494387,0.3675439244070671,0.6861178676705865,RNA,C1vsP1_rna,960,FALSE,FALSE
C1vsP1,TX50_RS08165,-0.08535438263396261,90144.84845678322,0.8390977735639669,0.9436055611868653,RNA,C1vsP1_rna,2226,FALSE,FALSE
